"Wildfire triggers air quality warning near Highway 58 and Hickory Valley",https://www.local3news.com/local-news/wildfire-triggers-air-quality-warning-near-highway-58-and-hickory-valley/article_c031b274-747d-11ee-b2bd-e3b19b3f4b3d.html&ved=2ahUKEwje4pHsitiFAxXX38kDHRdmDcgQxfQBegQIAhAC&usg=AOvVaw1OXNdMh7Wv1c69CF-Fp-3V
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwje4pHsitiFAxXX38kDHRdmDcgQxfQBegQIBRAC&usg=AOvVaw0WS8UiRx9YG_X33_6LtStL
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwje4pHsitiFAxXX38kDHRdmDcgQxfQBegQIAxAC&usg=AOvVaw1iHmjBL35ZDnfvq-xIIcog
"The Smoky Mountains' namesake haze is part nature, part air pollution",https://www.knoxnews.com/in-depth/news/2022/02/08/smoky-mountains-namesake-haze-part-nature-part-air-pollution/9230033002/&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgAEAI&usg=AOvVaw2gTTcBUX79OcOekqwHLZN1
"Toxicologist says Bristol, Va. landfill health effects not coming from benzene",https://www.wjhl.com/bristol-va-landfill/toxicologist-says-bristol-va-landfill-health-effects-not-coming-from-benzene/&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgEEAI&usg=AOvVaw0KT-I1dTy1E2dIrUvBvk0Y
"Contribution of AOD-PM2.5 surfaces to respiratory-cardiovascular hospital events in urban and rural areas in Baltimore ...",https://www.sciencedirect.com/science/article/pii/S1352231021004519&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgIEAI&usg=AOvVaw2ckneePbKVlJ_Or-VTVOhl
"Air quality in TN's only majority-Black county gets 'F'; disparities studied",https://www.commercialappeal.com/story/news/2021/04/22/air-quality-tns-only-majority-black-county-gets-f-disparities-studied/7326279002/&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgCEAI&usg=AOvVaw3wgtUoeRs61CqjZz0sfKB1
"California wildfires pass 4 million acres burned, doubling previous record – that's a lot of toxic smoke",https://theconversation.com/california-wildfires-pass-4-million-acres-burned-doubling-previous-record-thats-a-lot-of-toxic-smoke-147328&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgGEAI&usg=AOvVaw3jKYEfBBBU6se-T6hqS_LH
"How clean is the air in Memphis?",https://www.commercialappeal.com/story/opinion/2020/05/07/how-clean-air-memphis-air-pollution-climate-change/3087701001/&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgFEAI&usg=AOvVaw1uCMH-ofMebymi71LelnzZ
"Pregnant Moms Who Breathe Dirty Air Have Children With Lower IQs, Study Finds",https://www.kqed.org/science/1946243/pregnant-moms-who-breathe-dirty-air-have-children-with-lower-iqs-study-finds&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgHEAI&usg=AOvVaw32vtkwmEW5UKQW5BVHTYon
"Breakdown: Why stagnant air can cause breathing issues, eye irritation",https://www.actionnews5.com/2019/08/07/breakdown-why-stagnant-air-can-cause-breathing-issues-eye-irritation/&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgBEAI&usg=AOvVaw2W1l71QFk-3wK5H3dZiBqW
"Clarksville air quality ties for best in nation in 2 areas",https://www.theleafchronicle.com/story/news/local/clarksville/2019/04/25/clarksville-air-quality-best-nation-ozone-pollution/3571666002/&ved=2ahUKEwi8wbDsitiFAxWy4skDHXj3CWc4MhDF9AF6BAgDEAI&usg=AOvVaw1P58-pW-Qogl_H1BbWA3L_
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIBBAC&usg=AOvVaw1kZjQOkM5EHSGHvNFp-Ygx
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQICRAC&usg=AOvVaw2XAGPU8QOxjsk2zvhVNZSF
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIABAC&usg=AOvVaw1pUbzPp5bK_dQokXdhUMEq
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIBxAC&usg=AOvVaw1syDnJmfWgTaJydhPXpkVM
"'The Air We Breathe:' How the century-old Koppers coal tar plant became, and remains, the small town of Cicero's toxic ...",https://www.muckrock.com/news/archives/2023/dec/06/koppers-hazardous-industrial-polluters-cicero/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIAhAC&usg=AOvVaw0hEdjiNwbiUoDNdsiMa8Dx
"Is COPD Always Related to Smoking?",https://www.wth.org/blog/is-copd-always-related-to-smoking/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIBRAC&usg=AOvVaw2OLJVay1bhexnciBDTsB3e
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIAxAC&usg=AOvVaw3uH4IZWpzDG84HpSi4T1ae
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIBhAC&usg=AOvVaw3JplpIUnqDRE-N9cfwBsR7
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQICBAC&usg=AOvVaw2Sh8sojkGVE1igJGtS7SEy
"Air Quality Alert issued in East Tennessee region for Tuesday",https://www.wjhl.com/news/local/air-quality-alert-issued-in-east-tennessee-region-for-tuesday/&ved=2ahUKEwioxc7sitiFAxUh5MkDHbArDvMQxfQBegQIARAC&usg=AOvVaw2Quw6pX6kGDdQ_ahZhxtZw
"California wildfires pass 4 million acres burned, doubling previous record – that's a lot of toxic smoke",https://theconversation.com/california-wildfires-pass-4-million-acres-burned-doubling-previous-record-thats-a-lot-of-toxic-smoke-147328&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgHEAI&usg=AOvVaw1XIdMPua_wel-6_vXzjCUe
"How clean is the air in Memphis?",https://www.commercialappeal.com/story/opinion/2020/05/07/how-clean-air-memphis-air-pollution-climate-change/3087701001/&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgBEAI&usg=AOvVaw0eL2pA9_WhI1tuDcfaWTYX
"Pregnant Moms Who Breathe Dirty Air Have Children With Lower IQs, Study Finds",https://www.kqed.org/science/1946243/pregnant-moms-who-breathe-dirty-air-have-children-with-lower-iqs-study-finds&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgGEAI&usg=AOvVaw3pqS76G_FaLzRK6c5vM6kh
"Breakdown: Why stagnant air can cause breathing issues, eye irritation",https://www.actionnews5.com/2019/08/07/breakdown-why-stagnant-air-can-cause-breathing-issues-eye-irritation/&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgIEAI&usg=AOvVaw27wueeFRt4CCDHr4WYb01Q
"Should I be worried about the smoke from the massive Knoxville fire, and where can I go for help?",https://www.wbir.com/article/news/is-breathing-in-black-smoke-bad-for-my-lungs/51-aacc98be-f94b-478c-b8b9-dd0c650d1a77&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgFEAI&usg=AOvVaw181fsJAAuACPNeDWxW5QU3
"Knoxville metro region ranks as 25th most polluted city in nation",https://www.wbir.com/article/news/east-tennessee-is-25th-most-polluted-city-in-nation/51-846b900f-09ab-4e57-9d56-5cf5364cd7ba&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgEEAI&usg=AOvVaw3mUv2W7REj4W6rEWasLa_U
"Air pollution: everything you should know about a public health emergency",https://www.theguardian.com/environment/2018/nov/05/air-pollution-everything-you-should-know-about-a-public-health-emergency&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgDEAI&usg=AOvVaw2Uv1B8XsvO4hMXRq2UbQgF
"Thoothukudi sole city from TN to have high levels of air pollution",https://www.newindianexpress.com/states/tamil-nadu/2018/Aug/05/thoothukudi-sole-city-from-tn-to-have-high-levels-of-air-pollution-1853528.html&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgAEAI&usg=AOvVaw0MatnMV477smkjLCPA-CJ2
"Knoxville topography, pollution and weather decrease air quality",https://www.wbir.com/article/news/local/knoxville-topography-pollution-and-weather-decrease-air-quality/51-562800308&ved=2ahUKEwjQoe_sitiFAxWtGtAFHa2OCkg4PBDF9AF6BAgCEAI&usg=AOvVaw2XKSxZ3YSJzLCj4JJtBg1F
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIBxAC&usg=AOvVaw3_2A_LEt4tta98FUQB9aux
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQICRAC&usg=AOvVaw1aMCyk6oMmGV8723oIXI_A
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIARAC&usg=AOvVaw3M-_gXjvPX6b7kuVVNQVUw
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIBRAC&usg=AOvVaw39q6XeRLH4uY8RHPvgZs46
"TN Pollution Control Board directs Coromandel International to ensure safety before restarting plant opera",https://m.economictimes.com/industry/indl-goods/svs/chem-/-fertilisers/tn-pollution-control-board-directs-coromandel-international-to-ensure-safety-before-restarting-plant-operations/articleshow/106344973.cms&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIAxAC&usg=AOvVaw3popcBCFZZwgZgLjfuoo33
"Everyone you know sick? 9 states, including Tennessee, reach CDC’s highest level for respiratory illness",https://www.wkrn.com/news/national/everyone-you-know-sick-9-states-including-tennessee-reach-cdcs-highest-level-for-respiratory-illness/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQICBAC&usg=AOvVaw30UO5s_cASVq-_ufzULwjl
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIABAC&usg=AOvVaw1UvNNDdBO39xIzmp9xRnpV
"Wildfire triggers air quality warning near Highway 58 and Hickory Valley",https://www.local3news.com/local-news/wildfire-triggers-air-quality-warning-near-highway-58-and-hickory-valley/article_c031b274-747d-11ee-b2bd-e3b19b3f4b3d.html&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIBBAC&usg=AOvVaw3h5dlsXcJ6usc5KxDGsYPF
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIAhAC&usg=AOvVaw38xat4q-aYm_xopXesgpyp
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwjZ24ztitiFAxXM5MkDHTjRCp4QxfQBegQIBhAC&usg=AOvVaw1IKC0BRctvwOzgj3tYbreV
"Tennessee air quality improving, but Knoxville has work to do still — report",https://www.knoxnews.com/story/news/health/2018/04/18/tennessee-air-quality-knoxville-pollution-ozone/525862002/&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgBEAI&usg=AOvVaw0bMsmIvJBa0YPx0TmRZ8jn
"Clean car standards help Tennessee kids breathe easier",https://www.commercialappeal.com/story/opinion/contributors/2018/02/16/clean-car-standards-help-tennessee-kids-breathe-easier/344628002/&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgJEAI&usg=AOvVaw1HjhW2EhJOhnJHPwxDv2XC
"Knox area meets EPA air quality standards for first time in 20 years",https://www.knoxnews.com/story/news/local/tennessee/2017/08/30/knox-area-meets-air-quality-pm-2-5-standards-first-time-20-years/617209001/&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgIEAI&usg=AOvVaw3J79QuYpXZIEDeZ82RpljJ
"Southeast Fires Update: At Least 2 Dead as More Than 30 Large Blazes Continue to Burn",https://weather.com/news/news/southeast-wildfires-air-quality&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgAEAI&usg=AOvVaw20MsJfP0Ih_8P36i0jLwcl
"Hundreds Hospitalized, Several Arrested in Southeast Wildfires",https://abcnews.go.com/US/hundreds-hospitalized-breathing-difficulties-due-wildfires-southeast/story%3Fid%3D43559886&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgDEAI&usg=AOvVaw1NQjwaTzfRXXvrtscOCprg
"Smoky haze over Athens area aggravating some with respiratory issues",https://www.onlineathens.com/story/news/state/2016/11/15/smoky-haze-over-athens-area-aggravating-some-respiratory-issues/15449995007/&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgFEAI&usg=AOvVaw08ATuAGlqIohTvM4PXjv2G
"What does 'code red' air quality mean for Tennesseans?",https://www.knoxnews.com/story/weather/2016/11/16/wednesday-forecast-smoke-sunshine-and-bad-air-linger/93942454/&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgHEAI&usg=AOvVaw23Y5Y-B5nXRs0lclbXR44Z
"UPDATE: Heavy smoke blankets Tennessee Valley, affecting thousands",https://www.local3news.com/update-heavy-smoke-blankets-tennessee-valley-affecting-thousands/article_20aa90ef-f6f1-5c4c-b4fd-ea1739bbc0ca.html&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgEEAI&usg=AOvVaw0N2LjKibzQj_Tu6JSaZb6E
"Project Aims to Make Breathing Easier by Mapping Air Quality",https://news.utdallas.edu/health-medicine/project-aims-to-make-breathing-easier-by-mapping-a/&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgGEAI&usg=AOvVaw3_5FU3DYBQVlB7Q0YCm-p2
"Smells Like Money",https://www.facingsouth.org/smells-money&ved=2ahUKEwjbq7HtitiFAxWB_8kDHciYDBo4RhDF9AF6BAgCEAI&usg=AOvVaw02AjIvnA4-Ju0jfa-dN7m5
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIBBAC&usg=AOvVaw3vwEQAULTWTmvlCRqNTvfv
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQICRAC&usg=AOvVaw2ScYdlbWmcgu4YlmFwoTDL
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIBxAC&usg=AOvVaw0ID7fejXnXGyfnOI0AFOkI
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQICBAC&usg=AOvVaw08nOEHmL-5pqic2LojItUm
"TN Pollution Control Board directs Coromandel International to ensure safety before restarting plant opera",https://m.economictimes.com/industry/indl-goods/svs/chem-/-fertilisers/tn-pollution-control-board-directs-coromandel-international-to-ensure-safety-before-restarting-plant-operations/articleshow/106344973.cms&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIAhAC&usg=AOvVaw0T5zDOLFtuOdbLBgvDD59B
"Everyone you know sick? 9 states, including Tennessee, reach CDC’s highest level for respiratory illness",https://www.wkrn.com/news/national/everyone-you-know-sick-9-states-including-tennessee-reach-cdcs-highest-level-for-respiratory-illness/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIBhAC&usg=AOvVaw2ytPoyaZSj79E4hDxOYXC2
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIAxAC&usg=AOvVaw0mCaNzZg7prNcjzGPYEnI7
"Wildfire triggers air quality warning near Highway 58 and Hickory Valley",https://www.local3news.com/local-news/wildfire-triggers-air-quality-warning-near-highway-58-and-hickory-valley/article_c031b274-747d-11ee-b2bd-e3b19b3f4b3d.html&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIABAC&usg=AOvVaw2Y2X7VV0c7zfzZh8XzVsjP
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIARAC&usg=AOvVaw2eRZhb3FSJmifRdSFgwdhP
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwia8c7titiFAxX26ckDHbhPDyIQxfQBegQIBRAC&usg=AOvVaw2STfhtzpVCx4GayGlkI5g9
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQICBAC&usg=AOvVaw1smXEQXm6YuYzWPdtcD8nu
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQICRAC&usg=AOvVaw2r3uKdbIcqlZwla1XhCd5g
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIAxAC&usg=AOvVaw3Cupd_lvcw7oHfG9V-0HHt
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIABAC&usg=AOvVaw0K26VwFGBkL4tswNo3fasT
"'The Air We Breathe:' How the century-old Koppers coal tar plant became, and remains, the small town of Cicero's toxic ...",https://www.muckrock.com/news/archives/2023/dec/06/koppers-hazardous-industrial-polluters-cicero/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIBhAC&usg=AOvVaw3WIxCPc4VRzDoSYxJcDvte
"Is COPD Always Related to Smoking?",https://www.wth.org/blog/is-copd-always-related-to-smoking/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIBRAC&usg=AOvVaw22jOqGfErSVN3wt0Ya1H2U
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIARAC&usg=AOvVaw03IZ3267xCiowRduScAhpr
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIBxAC&usg=AOvVaw1JtLYAK9ThIm7LJ1O6QXj4
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIAhAC&usg=AOvVaw3ZUtzdAUaZOzjpPLzcVdU-
"Air Quality Alert issued in East Tennessee region for Tuesday",https://www.wjhl.com/news/local/air-quality-alert-issued-in-east-tennessee-region-for-tuesday/&ved=2ahUKEwi6rIruitiFAxUP38kDHUB4CiQQxfQBegQIBBAC&usg=AOvVaw3xmGbbRm0iSIGAzC_R4_IF
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIBRAC&usg=AOvVaw1KtVIjE8PkiF_wft7_zYNl
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQICRAC&usg=AOvVaw1kW8I0y3ufxUoLkwtBYVck
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIBhAC&usg=AOvVaw3Kz_8tHEfEOBG-aUvInMlS
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIBBAC&usg=AOvVaw1O305GxY5H7K2EiBQEnT10
"'The Air We Breathe:' How the century-old Koppers coal tar plant became, and remains, the small town of Cicero's toxic ...",https://www.muckrock.com/news/archives/2023/dec/06/koppers-hazardous-industrial-polluters-cicero/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIBxAC&usg=AOvVaw1Ol3jtWr7DhAmKtRkBii11
"Is COPD Always Related to Smoking?",https://www.wth.org/blog/is-copd-always-related-to-smoking/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIARAC&usg=AOvVaw2M4mpb9Xn_qOmUTfrLs9j_
"Tennessee wildfires, drought cause poor air quality",https://www.knoxnews.com/story/news/local/2023/11/09/why-is-it-so-smoky-in-knoxville-wildfires-cause-poor-air-quality/71515280007/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIAhAC&usg=AOvVaw222yFM_j58g4HCjF4PXV6t
"Memphis Facility Emitting Cancer-Causing Ethylene Oxide Gas to Close",https://blog.ucsusa.org/dminovi/memphis-facility-emitting-cancer-causing-ethylene-oxide-gas-to-close/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIABAC&usg=AOvVaw33wKBrqoel5msCKtafdDII
"Poor air quality in Knoxville along with extreme heat this week",https://www.knoxnews.com/story/weather/2023/08/22/poor-air-quality-in-knoxville-along-with-extreme-heat-this-week/70645860007/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQICBAC&usg=AOvVaw0cZsZLDhqBt4rhuP7d6U2e
"Air Quality Alert issued in East Tennessee region for Tuesday",https://www.wjhl.com/news/local/air-quality-alert-issued-in-east-tennessee-region-for-tuesday/&ved=2ahUKEwjJ6MLuitiFAxXE_8kDHVXlC-4QxfQBegQIAxAC&usg=AOvVaw0F4wwIudDDr0RdUoJeFfnV
"Why EPA's Plan to Address Cross-State Air Pollution is Good News for Tennessee",https://www.sierraclub.org/articles/2024/03/why-epa-s-plan-address-cross-state-air-pollution-good-news-tennessee&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIBhAC&usg=AOvVaw1SgDHdg0CeGogBCs2BPvhI
"Cities Where It's Hardest To Breathe: Where Is Air Quality Worst In The U.S?",https://www.forbes.com/health/medical-supplies/cities-where-its-hardest-to-breathe-2023/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQICRAC&usg=AOvVaw0mTivGcajDgAcok794PvxJ
"Solar energy is on the rise in Tennessee",https://environmentamerica.org/center/articles/solar-energy-is-on-the-rise-in-tennessee/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIBRAC&usg=AOvVaw2h3vTmHSEghvXh7DacUXj_
"Ennore ammonia gas leak: After residents left gasping for breath, TN pollution control board suspends unit operations",https://indianexpress.com/article/cities/chennai/ennore-ammonia-gas-leak-residents-tn-pollution-control-board-suspends-unit-operations-9085852/&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIAhAC&usg=AOvVaw3mFU2Oc0SnndTV1qUH3aUY
"TN Pollution Control Board directs Coromandel International to ensure safety before restarting plant opera",https://m.economictimes.com/industry/indl-goods/svs/chem-/-fertilisers/tn-pollution-control-board-directs-coromandel-international-to-ensure-safety-before-restarting-plant-operations/articleshow/106344973.cms&ved=2ahUKEwjI9fruitiFAxWZ5skDHZJ2CpoQxfQBegQIABAC&usg=AOvVaw1wqoZPPvVhnpu6KBvYDZJ0
